institute_type,institute,branch,quota,seat_type,gender,open_2016,close_2016,open_2017,close_2017,open_2018,close_2018,open_2019,close_2019,open_2020,close_2020,open_2021,close_2021,open_2022,close_2022,open_2023,close_2023,open_2024,close_2024,open_2025,close_2025
IIIT,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,,,,,,,,,,,,,,,,,1891,1891,1499,1499
IIIT,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,918,918,,,,,,,,,,,,,,,,,,
IIIT,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,,,,,,,,,,,,,31714,33828,34794,36589,32376,43142
IIIT,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,,,,,24241,33460,23207,31335,24597,29813,23064,28322,21096,26914,23154,31608,25813,34167,22514,36737
IIIT,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,20235,27240,18882,30321,,,,,,,,,,,,,,,,
IIIT,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,,,,,,,1844,1844,1883,1883,1209,1431,1319,1812,2423,2423,295,295,2383,2383
IIIT,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,1016,1016,1679,1679,,,,,,,,,,,,,,,,
IIIT,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,,,,,,,,,,,,,8494,8994,9767,10738,8591,10359
IIIT,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,,,,,4447,7441,5047,7388,7431,9063,6586,8089,4782,6765,6416,8237,6950,8653,5750,8201
IIIT,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,3471,6496,4308,6955,,,,,,,,,,,,,,,,
IIIT,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,,,,,,,,,,,,,4749,4749,4075,4075,3642,3642
IIIT,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,,,,,3431,4095,1689,3561,3299,4962,2640,3659,1712,2544,2483,3871,1655,3604,2284,3698
IIIT,"Indian Institute of Information Technology (IIIT)Kota, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,935,2958,2074,4194,,,,,,,,,,,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,,,,,,,6275,6803,6125,6636,6738,6935,7432,7698,7295,7770
IIIT,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,,,4852,4856,6566,6753,6042,6478,5276,5592,6106,6502,6352,6738,6329,6832
IIIT,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,,,,,,,,,14291,16795,12730,14973,13062,16940,13124,17805,17529,20349
IIIT,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,,,,,13146,14503,11268,13710,12058,15168,10354,14441,10202,13080,12779,14763,11807,15743,13905,16641
IIIT,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,,,9508,13457,,,,,,,,,,,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,,,,,,,,,,,,,,,,,,,1666,1666
IIIT,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,,,,,,,,,37785,39031,31654,38576,35944,41557,32777,41440,29881,45324
IIIT,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,,,,,30554,38875,29879,37687,31396,39089,25963,39316,24066,36325,21102,38522,24375,39481,31250,44476
IIIT,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,,,21406,36903,,,,,,,,,,,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,,,,,,,2522,2522,1761,1788,1549,2647,2086,2095,1647,2373,,,1796,2488
IIIT,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,,,,,,,,,9019,9810,8040,8787,8365,8681,8195,9129,10407,10424
IIIT,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,,,,,9511,9918,6738,8363,7240,10231,7752,9822,6156,8114,6345,9151,5416,9116,8328,10415
IIIT,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,,,5248,8324,,,,,,,,,,,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,,,,,,,,,4520,4520,3100,3100,5120,5120,4662,4662,5503,5503
IIIT,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,,,,,4899,5868,4017,4821,4197,5493,4136,4728,3191,4023,3942,4650,3542,4956,3905,5187
IIIT,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,,,6575,7012,,,,,,,,,,,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,,,,,,,7011,7011,7060,7060,7479,7479,8638,8638,8576,8576
IIIT,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,,,5120,5199,7361,7645,6882,7211,6065,6413,6997,7218,7080,7193,6901,7054
IIIT,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,,,,,,,,,16975,16975,16558,16558,18473,18473,16492,16492,20681,20681
IIIT,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,,,,,14150,15219,10790,14302,15118,16233,14327,15668,13129,14524,14370,16508,16016,17203,16678,17559
IIIT,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,,,12074,13780,,,,,,,,,,,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,,,,,,,,,40499,41074,40365,40803,41921,43890,42934,43392,50897,52923
IIIT,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,,,,,33710,41200,37723,40057,40335,44226,39700,45342,37225,41774,39333,43657,37978,42488,43402,47785
IIIT,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,,,36155,39113,,,,,,,,,,,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,,,,,,,,,,,,,2456,2456,,,,,2957,3228
IIIT,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,,,,,,,,,10778,11423,8947,9139,9969,10245,10406,11219,10962,10964
IIIT,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,,,,,9436,10432,8199,8760,10057,10973,10075,10644,8271,8944,9174,10382,9438,10168,8743,10670
IIIT,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,,,7494,8656,,,,,,,,,,,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,,,,,,,,,5300,5300,4231,4231,5207,5207,5089,5089,5518,5518
IIIT,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,,,,,5522,6090,4668,4914,5704,5972,4771,5077,4034,4248,4778,5018,4516,5101,4992,5213
IIIT,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,,,6591,7206,,,,,,,,,,,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,,,,,,,,,,,7887,7887,7770,7770,8146,8146
IIIT,Indian Institute of Information Technology Bhagalpur,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,,,,,,,,,,,6559,6559,6423,6423,6661,6661
IIIT,Indian Institute of Information Technology Bhagalpur,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,,,,,,,,,,,,,17255,17255,18225,18225,21145,21145
IIIT,Indian Institute of Information Technology Bhagalpur,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,,,,,,,,,,,,,,,13655,15566,15752,16801,15011,17295
IIIT,Indian Institute of Information Technology Bhagalpur,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,,,,,,,,,,,,,,,38033,39655,22083,39975,25314,45422
IIIT,Indian Institute of Information Technology Bhagalpur,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,,,,,,,,,,,,,,,,,,,3028,3028
IIIT,Indian Institute of Information Technology Bhagalpur,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,,,,,,,,,,,,,,,8399,9422,6856,10243,10460,10586
IIIT,Indian Institute of Information Technology Bhagalpur,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,,,,,,,,,,,,,4184,4184,5003,5003,5608,5608
IIIT,Indian Institute of Information Technology Bhagalpur,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,,,,,,,,,,,,,,,3179,3970,4652,5028,5356,5397
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,,,5766,5766,7664,8351,7901,8297,7243,7490,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,,,,,14195,15269,12981,14684,15614,16682,15676,17078,14574,15585,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,,,,,,,,,50856,50856,53866,53866,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,,,,,30282,42443,27951,42482,33909,46587,43171,50551,36160,48815,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,,,,,,,,,12094,12094,,,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,,,,,2777,9508,3128,8274,9116,11133,10223,10886,8511,9377,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,,,,,,,,,5443,5443,4795,4795,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,,,,,4404,5748,4602,5031,5267,5993,5249,5462,4321,4565,,,,,,
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,,,,,,,,,,,9506,9506,8329,8329,9497,9497
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,,,,,,,,,,,8032,8094,7780,7926,7478,7939
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,,,,,,,,,,,,,21735,22250,20225,21609,24133,24814
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,,,,,,,,,,,,,,,16157,17749,17081,18110,17646,18946
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,,,,,,,,,,,,,47838,51801,45233,48683,52471,53176
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,,,,,,,,,,,,,,,40519,49678,42025,47663,44374,53156
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,,,,,,,,,,,,,10958,10958,11213,11213,12488,12488
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,,,,,,,,,,,,,,,10223,10761,10318,10529,10518,10903
IIIT,Indian Institute of Information Technology Bhagalpur,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,,,,,,,,,,,,,,,4474,5075,4027,5194,5432,5560
IIIT,Indian Institute of Information Technology Bhopal,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,,,,,,,,,,,,,,,4729,5188
IIIT,Indian Institute of Information Technology Bhopal,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,,,,,,,,,,,,,,,,,,,12275,13796
IIIT,Indian Institute of Information Technology Bhopal,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,,,,,,,,,,,,,,,,,,,22567,33940
IIIT,Indian Institute of Information Technology Bhopal,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,,,,,,,,,,,,,,,,,,,4161,4161
IIIT,Indian Institute of Information Technology Bhopal,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,,,,,,,,,,,,,,,,,,,8945,9185
IIIT,Indian Institute of Information Technology Bhopal,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,,,,,,,,,,,,,,,,,,,3874,5246
IIIT,Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,,,3790,4049,4662,5713,4185,4911,3402,3762,3768,4276,3789,4572,3743,4561
IIIT,Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,,,,,,,,,210,210,,,213,213,220,220,,,392,392
IIIT,Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,,,,,8034,13345,7475,11641,9740,13118,6769,11183,6049,8280,6349,10231,7232,10997,8223,11401
IIIT,Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,,,7705,11923,,,,,,,,,,,,,,,,
IIIT,Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,,,,,,,1031,1031,1049,1049,,,354,354,788,871,725,755,703,825
IIIT,Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,,,544,544,,,,,,,,,,,,,,,,
IIIT,Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,,,,,12595,31823,17610,28724,12129,28443,16672,27852,16218,23777,14922,24413,15159,23999,10586,27095
